DST0211*07  X220 000-035-036-037-038-036-035-037-041-043-032-024-024-032-038-033-027-027-033-037-035-035-035-030-026-034
DST0211*08  X220 000-025-026-027-025-028-027-025-024-024-024-025-025-023-024-024-023-023-026-029-029-026-024-021-020-025
DST0211*09  X220 000-019-020-023-023-022-019-015-012-013-012-012-010-011-014-016-016-014-011-004 010 007 011 010-003-010
DST0211*10  X220 000-002-007-010 000-001-016-028-020-022-021-025-022-022-021-022-021-024-025-020-021-022-022-017-011-018
DST0211*11  X220 000-009-007-008-017-019-013 000 000-006-032-024-018-010-011-023-032-030-024-021-021-020-016-011-005-016
DST0211*12  X220 000-003 000 001 001-008-005-008-012-008-012-010-009-019-020-018-017-021-023-024-028-027-026-030-038-015
DST0211*13  X220 000-034-034-033-038-043-040-038-037-033-032-032-028-028-027-025-025-024-024-027-030-033-031-028-031-031
DST0211*14  X220 000-030-026-025-028-032-031-026-022-023-023-023-017-020-021-014-008-009-022-025-029-032-030-025-025-024
DST0211*15  X220 000-016-020-022-022-016-012-010-012-018-018-022-021-018-020-019-015-012-014-021-030-034-035-036-039-021
DST0211*16  X220 000-032-030-025-020-017-016-015-015-016-019-018-015-017-018-017-017-016-015-018-022-028-028-028-022-020
DST0211*17  X220 000-010-006-005-003-005-002 001 000 001 001 000-001-001-002-005-009-012-011-010-010-016-018-018-019-007
DST0211*18  X220 000-022-024-029-032-032-031-033-034-031-033-034-032-033-038-036-037-037-042-044-047-051-049-052-051-037
DST0211*19  X220 000-050-047-042-038-037-028-025-026-023-026-027-022-018-019-019-016-017-014-016-027-037-028-025-042-028
DST0211*20  X220 000-045-041-038-037-032-030-028-029-029-029-029-021-018-015-013-009-008-023-052-082-087-076-069-066-038
DST0211*21  X220 000-046-032-006-029-051-074-079-100-105-117-128-106-092-100-089-085-077-075-075-076-076-072-069-069-076
DST0211*22  X220 000-067-063-058-060-059-055-050-051-055-058-059-052-055-058-057-060-060-057-051-053-051-049-051-060-056
DST0211*23  X220 000-061-063-065-060-057-052-050-050-049-047-052-055-047-042-039-040-039-039-039-038-040-042-044-040-048
DST0211*24  X220 000-040-034-031-037-039-038-035-038-039-037-041-042-046-050-052-052-050-047-044-046-049-049-048-042-043
DST0211*25  X220 000-039-038-037-040-041-040-042-050-056-060-049-048-054-054-052-052-050-050-044-043-044-042-043-039-046
DST0211*26  X220 000-033-031-032-036-036-035-035-035-034-030-029-032-033-033-032-031-032-026-024-019-018-006-003-040-029
DST0211*27  X220 000-036-039-056-058-054-062-064-060-056-058-057-058-048-049-049-048-044-042-037-036-043-048-048-046-050
DST0211*28  X220 000-040-039-039-037-037-039-034-030-027-025-028-028-027-030-037-039-035-032-032-032-037-037-032-033-034
DST0211*29  X220 000-029-030-034-034-032-029-028-024-022-020-022-026-027-023-025-026-023-023-026-028-030-023-019-026-026
DST0211*30  X220 000-029-026-028-031-028-024-031-031-028-028-031-034-031-030-038-039-037-034-034-033-034-032-028-029-031
DST0212*01  X220 000-023-027-028-025-030-038-038-039-030-028-030-026-034-037-040-042-039-038-037-032-027-031-031-027-032
DST0212*02  X220 000-026-024-026-027-023-022-027-032-035-030-027-026-026-027-025-023-028-027-030-032-027-025-030-029-027
DST0212*03  X220 000-022-025-027-028-032-030-029-030-026-024-031-030-028-027-027-027-027-023-018-019-020-021-021-019-025
DST0212*04  X220 000-015-017-017-017-017-018-022-026-030-027-027-028-023-023-026-027-027-025-026-026-026-028-029-024-024
DST0212*05  X220 000-022-022-024-026-024-024-028-035-037-038-035-033-030-026-026-024-020-020-023-022-021-022-022-020-026
DST0212*06  X220 000-017-012-009-012-014-014-012-010-006-005-005-006-008-010-008-001 007 001-006-004-003-003 002 000-006
DST0212*07  X220 000-010-022-022-021-016-009-004-011-026-025-027-026-023-020-020-018-017-016-019-024-028-037-038-033-021
DST0212*08  X220 000-029-029-026-024-031-028-022-022-022-021-024-024-025-025-024-029-033-034-031-034-032-031-031-031-028
DST0212*09  X220 000-035-031-029-027-029-028-028-026-024-023-025-026-025-023-025-026-025-023-022-020-020-021-023-023-025
DST0212*10  X220 000-020-019-021-020-017-018-020-015-010-010-014-017-019-018-017-020-022-020-016-013-015-018-017-017-017
DST0212*11  X220 000-017-016-015-015-009-010-013-017-010-008-011-015-011-012-013-015-016-010-006-006-008-011-015-017-012
DST0212*12  X220 000-013-012-013-012-013-014-018-013-001 003-001-002-002-006-009-014-017-014-010-009-004-002-005-008-009
DST0212*13  X220 000-005-004-007-010-013-018-020-019-012-008-009-006-007-008-008-009-009-006-004-003-001-001-006-007-008
DST0212*14  X220 000-004-002-005-006-006-009-011-005 002 009 001-007-010-005-006-012-028-029-042-039-031-033-032-034-014
DST0212*15  X220 000-034-033-031-030-026-029-039-039-033-030-032-031-031-032-031-034-031-026-022-019-016-014-017-017-028
DST0212*16  X220 000-015-013-013-011-011-013-019-022-021-021-021-022-020-021-022-020-020-019-014-009-005-005-006-006-015
DST0212*17  X220 000-003-004-007-007-007-010-015-013-008-005-007-011-012-010-011-014-016-013-009-005-002 003 006 010-007
DST0212*18  X220 000 016 015 017 016 017 018 009 011 015 017 016 014 016 019 013 009 006 008 013 015 017 020 017 015 015
DST0212*19  X220 000 020 026 022 016 017 015 002 015 008-024-013-009-030-022-038-058-063-064-071-067-072-071-071-066-025
DST0212*20  X220 000-059-050-041-047-058-064-062-059-051-045-045-040-041-044-044-042-047-045-033-035-043-035-045-060-047
DST0212*21  X220 000-064-069-073-075-069-051-046-050-047-044-040-040-044-044-048-047-047-048-038-032-033-037-040-039-049
DST0212*22  X220 000-033-030-031-031-029-030-035-035-031-027-020-017-011-005-006-003 003 018 001 005 022 004-005-015-014
DST0212*23  X220 000-017-021-025-025-024-029-042-048-051-055-061-067-055-057-056-053-048-043-041-036-029-039-035-042-042
DST0212*24  X220 000-041-033-032-033-034-037-046-049-044-037-035-037-037-036-031-033-042-045-046-037-032-043-042-033-038
DST0212*25  X220 000-031-028-030-029-025-028-034-036-032-032-032-030-031-032-037-039-037-035-033-031-028-029-029-029-032
DST0212*26  X220 000-028-024-022-022-026-033-038-032-027-030-033-043-043-038-040-048-049-044-029-019-019-016-022-033-032
DST0212*27  X220 000-033-036-032-045-068-065-068-061-062-058-056-057-058-054-055-063-068-061-053-045-049-050-053-048-054
DST0212*28  X220 000-043-040-042-043-045-045-045-048-048-049-046-044-040-036-037-044-046-040-033-031-029-026-030-032-040
DST0212*29  X220 000-030-028-022-023-024-029-037-037-034-028-026-026-025-024-026-027-031-029-027-024-022-026-026-025-027
DST0212*30  X220 000-023-022-020-021-025-030-036-037-029-021-019-022-022-022-023-028-030-031-026-023-025-026-031-027-026
DST0212*31  X220 000-021-020-018-021-028-033-033-032-024-018-021-026-026-023-020-023-025-024-022-018-019-021-020-016-023
DST0301*01  X220 000-004 001 001-006-006-002-002-006-010-012-011-013-018-023-018-016-010-004-004-005-008-013-011-007-009
DST0301*02  X220 000-010-008-008-013-014-008-004-006-011-012-014-014-012-014-018-018-013-007-010-008 000 008 015 016-008
DST0301*03  X220 000 016 009 005 004 005 008 015 018 012 003 005 003 003 004 005-004-009-019-029-032-033-031-025-021-004
DST0301*04  X220 000-022-019-022-033-031-024-021-024-030-032-032-028-023-022-022-023-016-010-011-016-014-015-012-010-021
DST0301*05  X220 000-011-010-009-012-015-011-005-004-008-009-005-006-010-011-014-011-010-009-011-011-012-010-011-006-010
DST0301*06  X220 000-004-003 000-002-003-001 000-001-003-003-001-001-002-003-002 002 001 001 001-003-007-005-004-004-002
DST0301*07  X220 000-008-012-012-009-006 000 004 007 003-002-005-007-011-012-009-010-012-013-010-007-007-007-007-007-007
DST0301*08  X220 000-004 002 003 001 002 006 013 014 010 007 004 002 002 001 002 008 009 008 007 002-001-001 000-002 004
DST0301*09  X220 000-002 000 004 004 003 007 013 016 015 010 006 003 000 002 004 000 000-001-007-012-008-005 001 007 003
DST0301*10  X220 000 011 012 011 005 010 013 015 017 015 012 009 011 003-008-009-008-012-013-015-022-021-021-023-031-002
DST0301*11  X220 000-027-024-027-028-023-013-008-009-010-010-012-015-019-021-023-020-018-017-015-014-013-014-020-020-018
DST0301*12  X220 000-021-020-022-023-023-020-025-029-022-018-016-014-014-016-017-018-018-019-021-021-017-013-009-005-018
DST0301*13  X220 000-009-014-015-011-014-013-010-007-008-010-008-006-006-006-002-003-003-001 000 000-002-004-003-006-007
DST0301*14  X220 000-006-005-005-010-013-011-016-016-020-016-015-011-009-004-003-004-008-012-010-010-010-007-007-009-010
DST0301*15  X220 000-003-003-003-003-002-004-009-009-005-011-015-009-005-009-010-008-012-012-005-003-004-002-004-004-006
DST0301*16  X220 000-005-006-005-008-011-007-004-003-003-001-001 000-003-006-002 000 001 002 003-002-009-012-011-010-004
DST0301*17  X220 000-008-007-006-010-010-011-005-002-003-007-019-016-008 002 015 002 000 002 006 004 004 006 007 006-002
DST0301*18  X220 000 008 012 012 007 008 004-002 002 005 001 001 010 005-008-010-001 001-004-001-005-001-002-001 002 002
DST0301*19  X220 000 003 005 009 007 001-001-015-024-026-030-029-022-016-017-020-031-037-034-023-017-020-026-022-015-017
DST0301*20  X220 000-009-008-022-032-033-028-029-028-024-020-021-021-020-015-012-015-018-017-016-019-020-017-016-016-020
DST0301*21  X220 000-016-012-009-009-018-018-014-020-025-024-027-026-026-025-025-019-015-012-007-003-005-006-008-016-016
DST0301*22  X220 000-018-014-012-017-023-022-014-012-016-018-019-023-017-016-012-010-010-010-010-006-008-008-006-024-014
DST0301*23  X220 000-024-017-023-020-017-018-017-017-018-018-017-018-016-018-019-022-022-023-015-015-018-016-022-031-019
DST0301*24  X220 000-024-021-024-021-018-018-016-010-019-020-021-021-016-013-012-010-013-020-016-014-020-022-041-046-020
DST0301*25  X220 000-040-032-032-033-036-028-037-044-041-029-038-038-034-035-036-034-031-023-023-021-022-022-022-021-031
DST0301*26  X220 000-024-021-016-014-014-015-016-020-017-016-019-014-012-015-012-012-014-010-006-009-009-014-012-015-014
DST0301*27  X220 000-010 000-007-018-011-004-006-005-010-014-016-017-015-011-013-011-005 023 019 013 004 006-002-008-005
DST0301*28  X220 000-013-022-023-021-019-026-030-026-020-009-004-002-005-002 001-003-001 003 007 006-005-011-011-006-010
DST0301*29  X220 000-006-008-011-012-010-011-008-003-001 002-004-006-003 005-008-011-009-009-008-022-032-033-046-063-013
DST0301*30  X220 000-066-057-048-049-044-045-042-038-037-032-038-032-024-031-038-032-042-041-039-032-028-027-023-020-038
DST0301*31  X220 000-019-024-023-028-032-037-043-041-038-036-038-037-033-030-033-038-041-043-036-035-036-036-033-030-034
DST0302*01  X220 000-027-025-023-021-022-021-020-021-021-023-026-027-028-028-027-028-024-014-010-012-020-036-036-038-024
DST0302*02  X220 000-046-044-033-035-032-031-044-054-041-059-067-061-065-061-066-072-065-072-071-057-068-072-071-068-056
DST0302*03  X220 000-059-058-058-055-053-049-048-050-048-047-054-053-047-042-042-035-029-027-019-018-023-029-027-028-042
DST0302*04  X220 000-025-021-028-038-031-043-041-054-072-074-066-058-049-048-043-039-035-032-035-038-044-047-055-054-045
DST0302*05  X220 000-052-048-045-043-040-038-034-028-026-029-033-034-027-027-026-033-036-029-026-028-033-033-026-023-033
DST0302*06  X220 000-021-012-008-011-013-012-013-023-020-017-018-022-026-024-021-025-031-030-030-035-039-040-035-031-023
DST0302*07  X220 000-032-030-031-027-026-025-026-029-034-038-036-034-035-035-035-036-036-031-030-031-032-029-026-027-031
DST0302*08  X220 000-030-032-026-026-030-030-025-023-029-024-020-019-019-021-028-028-023-022-024-028-030-030-032-028-026
DST0302*09  X220 000-031-032-029-031-025-021-026-031-029-030-026-021-017-011-015-025-021-025-028-032-035-036-036-033-027
DST0302*10  X220 000-030-031-033-028-024-033-043-045-044-041-031-027-021-020-022-022-024-025-016-016-015-015-012-016-026
DST0302*11  X220 000-019-022-022-023-024-028-034-036-034-031-031-026-021-015-015-015-013-015-020-017-016-017-015-010-022
DST0302*12  X220 000-006-007-006-008-012-009-007-009-009-008-012-015-010-004-003-010-013-007-009-012-016-013-019-025-010
DST0302*13  X220 000-022-020-023-021-016-014-013-011-010-006-001-003-001 000 001 000 002 002 003 002 001-001-010-022-008
DST0302*14  X220 000-027-023-019-017-020-016-009-007-006-007-014-010-009-001-004-008-009-010-011-005-005-006-004-008-011
DST0302*15  X220 000-016-018-010-010-012-014-011-007-010-013-022-022-024-017-021-024-033-031-023-022-022-021-024-021-019
DST0302*16  X220 000-012-015-015-013-015-017-020-016-014-017-016-014-010-012-018-019-015-011-009-010-013-009-016-019-014
DST0302*17  X220 000-019-012-013-016-017-017-016-013-013-012-016-015-011-003-006-011-011-012-008-005-008-011-007 002-011
DST0302*18  X220 000 010 014 014 010 006 016 026 011 007-005-017-014-011-006-004-009-011-013-007 000-003-011-014-016-001
DST0302*19  X220 000-012-008-004-003 000 002-001-001 001 001 000-003-006-002-002 000 001 004 006 003 000-013-020-013-003
DST0302*20  X220 000-007-002 003-001-001-009-010-011-006-004-015-016-015-012-010-013-013-015-019-019-023-027-022-015-012
DST0302*21  X220 000-010-009-009-009-006-005-002-003-011-014-012-012-007-003-005-007-014-015-014-019-024-019-018-012-011
DST0302*22  X220 000-009-006-008-009-004-002-002-005-006-006-006-003 002 001 000-011-008-004-006-005-007-009-009-004-005
DST0302*23  X220 000-001-002 000 001-004-003 000-002-002 000 000 002 003-007-012-010-009-012-015-011-012-012-005-004-005
DST0302*24  X220 000-005-005-005-003-003-002 000 002 000 000-003-009-011-014-013-009-010-006-004-002-004-004-006-008-005
DST0302*25  X220 000-008-007-006-004-002 000 002 002 002 002 001 001 000-001-001-003-003-005-008-007-007-005-002-001-003
DST0302*26  X220 000 002 004 005 005 007 009 001-007-014-021-021-007-006-010-004-005-010-010 000 007 009 006 001-003-003
DST0302*27  X220 000-019-041-060-050-041-043-047-046-045-041-041-030-034-032-041-044-047-051-053-058-063-066-058-043-046
DST0302*28  X220 000-037-033-032-031-025-023-020-020-030-038-035-029-026-032-036-034-032-032-037-049-055-048-042-046-034
DST0303*01  X220 000-048-049-038-032-029-026-025-023-021-029-031-032-034-027-022-027-022-022-023-025-033-040-036-028-030
DST0303*02  X220 000-023-022-022-025-027-022-019-019-019-017-015-022-030-033-031-029-023-020-023-027-034-028-025-027-024
DST0303*03  X220 000-030-031-022-019-019-016-012-008-011-020-016-011-007-009-008-008-024-037-036-026-029-029-035-051-021
DST0303*04  X220 000-067-055-057-065-059-057-057-067-060-051-043-044-042-042-043-043-042-039-036-034-043-043-031-025-048
DST0303*05  X220 000-029-032-037-035-037-034-027-025-032-039-039-033-024-024-025-021-021-020-019-023-026-024-032-026-029
DST0303*06  X220 000-027-028-030-035-038-039-040-043-047-044-037-033-024-028-044-050-047-038-039-040-043-044-047-040-039
DST0303*07  X220 000-033-030-041-045-039-032-033-036-033-037-036-031-025-028-029-027-022-019-017-020-026-020-019-017-029
DST0303*08  X220 000-017-014-014-015-016-014-012-016-016-015-014-013-016-020-019-016-018-022-031-029-028-028-027-028-019
DST0303*09  X220 000-026-020-019-022-025-027-026-024-020-018-014-012-012-012-012-014-011-013-019-023-023-029-025-023-020
DST0303*10  X220 000-016-014-018-025-020-011-007-019-025-019-020-025-018-022-028-027-027-022-027-030-037-035-026-025-023
DST0303*11  X220 000-023-019-019-019-015-015-015-022-021-021-025-023-013-010-009-008-005-003-014-014-013-012-011-015-015
DST0303*12  X220 000-017-019-016-017-013-010-007-010-011-009-010-011-009-005-001 001 004 005 004 006 005 004-002-010-006
DST0303*13  X220 000-007-016-015-019-016-019-023-014-009-006-007-005-006-021-017-012-011-008-008-007-004-003-005-006-011
DST0303*14  X220 000-002-001-003-007 001 006 007-002-020-028-032-033-019-029-029-024-022-019-028-036-040-031-024-021-018
DST0303*15  X220 000-024-039-036-028-025-020-022-030-029-025-025-012-014-011-011-012-014-018-021-018-023-021-018-018-021
DST0303*16  X220 000-016-011-013-015-013-009-007-009-008-012-015-009-010-013-029-026-016-017-038-054-058-060-054-045-023
DST0303*17  X220 000-044-040-037-038-043-051-050-044-046-047-042-044-039-030-040-046-048-038-037-037-035-044-052-047-042
DST0303*18  X220 000-045-054-052-048-046-041-038-044-042-042-047-041-036-035-037-033-032-031-030-028-027-025-021-019-037
DST0303*19  X220 000-018-019-018-020-028-029-031-032-032-028-024-023-019-015-017-015-007-011-010-006-009-013-013-015-019
DST0303*20  X220 000-016-010-008-008-006 004-007-012-015-020-015-018-024-032-037-043-049-046-055-064-063-058-049-037-029
DST0303*21  X220 000-042-036-027-023-025-033-031-030-030-030-027-028-022-018-020-021-020-018-020-024-018-016-024-034-026
DST0303*22  X220 000-036-027-021-023-031-036-036-028-031-027-029-023-018-015-015-013-012-011-014-016-014-016-018-019-022
DST0303*23  X220 000-017-018-016-016-017-015-015-017-013-017-018-023-017-018-023-023-020-020-022-024-022-019-017-020-019
DST0303*24  X220 000-015-010-009-011-012-011-012-011-017-021-018-015-012-015-015-014-013-012-012-013-011-007-005-006-012
DST0303*25  X220 000-007-006-005-006-006-005-003-003-002-001 000 004 006 005 003 000 000 001-004-003-003-002 003 007-001
DST0303*26  X220 000 011 013 012 009 007 007 009 010 009 006 000-003-005-002-004-007-007-004 006 002 002-004-006 003 003
DST0303*27  X220 000 005-010-012-009-007-010-024-033-025-019-036-035-033-034-036-043-053-056-048-043-046-041-047-052-031
DST0303*28  X220 000-050-042-032-032-031-030-030-033-031-026-021-016-016-018-015-012-020-022-029-037-041-050-050-055-031
DST0303*29  X220 000-049-049-058-057-062-062-063-055-046-040-038-040-041-039-039-043-046-051-053-062-070-070-061-067-053
DST0303*30  X220 000-059-059-045-046-048-048-050-049-048-045-038-038-037-040-044-042-042-046-051-057-057-065-076-067-050
DST0303*31  X220 000-061-056-050-050-042-033-028-034-041-052-053-056-059-061-068-078-076-060-067-072-072-067-068-060-057
DST0304*01  X220 000-061-068-060-063-056-051-054-055-048-041-037-031-027-031-034-031-031-036-040-041-045-039-034-034-044
DST0304*02  X220 000-033-033-034-033-033-038-041-045-051-048-040-036-039-044-037-039-036-032-033-037-046-050-053-040-040
DST0304*03  X220 000-036-035-029-025-027-028-029-028-031-032-026-020-020-021-023-021-018-020-022-015-017-028-040-045-027
DST0304*04  X220 000-038-035-033-028-026-025-026-029-029-032-030-030-036-046-051-051-051-044-035-033-041-038-050-062-037
DST0304*05  X220 000-058-052-049-048-051-046-035-035-040-038-034-030-026-026-031-035-034-034-047-048-045-039-034-028-039
DST0304*06  X220 000-037-036-031-026-023-023-022-024-025-026-023-020-017-016-017-018-019-019-016-016-017-021-022-021-022
DST0304*07  X220 000-018-016-015-014-013-015-013-012-012-012-010-009-012-011-005-008-006-009-007-006-003 001 001 000-009
DST0304*08  X220 000 005 020 017 017 004-004-012-023-023-014-021-013-012-017-031-033-028-025-028-029-029-023-017-018-014
DST0304*09  X220 000-021-022-019-016-026-032-035-041-029-023-019-026-030-026-024-016-019-018-016-014-014-018-012-007-022
DST0304*10  X220 000-005-011-012-013-022-031-032-024-032-032-033-022-018-021-024-015-015-013-015-025-028-029-025-020-022
DST0304*11  X220 000-019-020-021-019-018-016-012-010-013-016-015-009-009-009-010-013-015-012-015-020-017-016-016-017-015
DST0304*12  X220 000-022-020-012-012-011-009-008-004-002 000-002-002-003-005-005-005-006-005-005-005-006-005-004-003-007
DST0304*13  X220 000-005-007-007-009-002 001 001-004-005-007-011-009-008-008-004-004-004-005-007-008-008-008-007-003-006
DST0304*14  X220 000 001 001 004 008 002 003 004 006 007 007 006 006-005-023-035-031-021-021-028-033-031-026-023-020-010
DST0304*15  X220 000-015-018-018-017-013-019-011-016-016-014-014-012-010-007-002-002-003-004-008-009-010-008-008-004-011
DST0304*16  X220 000-003-001 003 006 001-003-010-013-009-014-016-011-012-012-022-027-024-019-019-018-029-032-024-018-014
DST0304*17  X220 000-018-019-024-019-020-030-028-026-024-023-031-036-031-025-025-037-035-030-026-022-024-024-018-011-025
DST0304*18  X220 000-011-015-013-009-011-022-026-019-015-018-017-019-022-023-023-025-025-023-017-012-015-019-016-016-018
DST0304*19  X220 000-015-014-015-014-013-013-012-006-003-003-001-005-009-012-014-013-010-005-005-007-004-006-006-005-009
DST0304*20  X220 000-008-013-017-018-016-021-025-018-013-010-009-008-005 004 011 006 004 002 003 006 007 007 006-016-006
DST0304*21  X220 000-031-040-035-027-028-029-036-035-027-028-033-031-031-028-028-027-029-025-019-020-029-028-031-037-030
DST0304*22  X220 000-042-046-036-028-028-030-023-016-016-031-030-019-025-029-033-033-033-035-032-033-035-033-031-021-030
DST0304*23  X220 000-022-025-026-020-015-023-025-035-049-043-035-027-028-029-030-029-028-025-023-024-021-017-015-018-026
DST0304*24  X220 000-019-022-021-016-013-014-020-028-036-041-031-026-024-031-036-037-037-041-047-040-052-042-034-035-031
DST0304*25  X220 000-039-034-033-037-046-050-040-033-036-040-047-048-047-043-042-041-041-048-044-037-033-041-053-044-042
DST0304*26  X220 000-043-042-037-034-035-029-026-024-021-027-032-032-035-031-030-032-034-031-023-023-026-018-014-012-029
DST0304*27  X220 000-017-019-018-014-016-020-020-016-013-014-015-015-018-013-011-013-018-015-011-010-011-016-019-013-015
DST0304*28  X220 000-014-020-030-033-035-031-032-040-046-049-040-036-031-028-032-030-028-024-022-020-022-024-020-017-029
DST0304*29  X220 000-018-023-020-016-014-010-011-006-007-010-011-011-013-016-023-028-033-044-051-052-043-044-053-057-026
DST0304*30  X220 000-053-057-067-054-044-038-035-031-024-027-047-049-040-037-043-040-053-047-038-039-042-034-039-061-043
DST0305*01  X220 000-078-077-056-052-058-061-072-063-055-048-050-048-046-045-043-046-047-043-042-043-041-043-041-036-051
DST0305*02  X220 000-030-033-039-038-022-020-020-023-025-023-023-027-018-021-025-026-023-025-027-023-020-016-019-018-024
DST0305*03  X220 000-019-020-020-014-013-012-010-009-012-014-018-016-015-018-021-019-020-016-012-014-014-015-018-020-016
DST0305*04  X220 000-017-018-015-014-013-013-012-013-015-013-008-008-004-001 002 003-001-001 003 003 005 007 010 011-005
DST0305*05  X220 000 012 009 006 010 012 009 010 011 010 011 014 012 011 019 022 021 014 021 026 019 019 010 013 007 014
DST0305*06  X220 000 000 003 005 004 002 001 003 000-001 001 004 005-004-007-011-021-023-027-022-025-017-021-018-020-008
DST0305*07  X220 000-022-019-022-027-029-032-038-031-034-039-034-032-029-025-030-034-036-035-032-031-033-034-025-020-030
DST0305*08  X220 000-030-033-026-021-027-029-030-024-019-015-018-022-018-019-022-026-024-032-029-031-028-026-038-038-026
DST0305*09  X220 000-035-033-024-023-024-013-005 001 004-007-016-030-045-050-046-043-043-045-038-028-027-028-027-032-027
DST0305*10  X220 000-032-044-060-069-066-064-070-082-084-073-067-059-057-056-050-049-052-048-046-051-048-043-038-033-056
DST0305*11  X220 000-036-048-045-038-033-029-030-042-048-047-034-032-033-036-040-038-036-034-032-024-020-022-022-018-034
DST0305*12  X220 000-018-017-018-029-031-027-024-022-019-014-011-016-021-022-023-024-021-024-027-029-027-021-019-018-022
DST0305*13  X220 000-018-019-016-016-018-021-024-023-015-017-019-020-014-014-017-026-031-030-025-023-022-022-017-018-020
DST0305*14  X220 000-018-022-023-022-025-028-026-026-021-028-026-022-020-022-022-028-027-026-020-025-022-024-026-028-024
DST0305*15  X220 000-029-022-019-019-021-022-024-026-022-021-025-025-027-030-032-031-036-039-037-033-031-028-025-016-027
DST0305*16  X220 000-017-017-018-022-017-013-013-016-015-016-016-016-018-018-016-013-012-009-008-014-017-016-016-018-015
DST0305*17  X220 000-015-011-011-012-013-019-017-017-013-009-010-013-015-012-016-019-019-019-018-018-017-015-013-008-015
DST0305*18  X220 000-003-002-001-001-003-005 001 004 006 006 005 008 011 013 013 014 016 013 007 006 013 007 003-005 005
DST0305*19  X220 000-014-018-016-017-013-010-015-011-005-005-003-005-008-006-009-011-016-017-016-014-010-012-023-024-012
DST0305*20  X220 000-015-007-009-013-016-015-004-001-010-017-021-019-017-012-015-018-015-013-009-006-005-010-010-007-012
DST0305*21  X220 000-007-008-011-010-009-005-001 002 002 000-003-001 003 003 004-002-008-026-039-046-050-056-049-052-015
DST0305*22  X220 000-062-070-073-060-055-050-044-048-053-046-038-037-037-037-039-041-038-031-028-035-028-024-024-022-043
DST0305*23  X220 000-021-021-022-030-037-036-029-033-035-033-024-026-025-029-031-032-036-036-029-024-020-016-015-021-028
DST0305*24  X220 000-020-019-018-017-024-023-021-022-019-021-022-023-024-029-031-028-032-030-034-033-035-038-037-034-026
DST0305*25  X220 000-036-035-034-040-036-030-024-022-022-022-019-017-017-015-017-020-025-026-024-025-023-019-014-015-024
DST0305*26  X220 000-020-022-020-023-021-022-018-021-023-024-027-030-027-024-021-023-020-015-009-012-014-013-015-025-020
DST0305*27  X220 000-020-020-028-032-027-027-019-017-016-017-020-032-030-022-024-025-024-026-022-022-027-030-021-019-024
DST0305*28  X220 000-030-036-040-031-027-032-028-019-026-026-030-032-037-033-036-043-042-040-039-034-035-037-038-039-034
DST0305*29  X220 000-038-030-028-034-043-039-031-034-037-032-030-031-025-030-049-049-029-037-054-048-043-065-116-144-046
DST0305*30  X220 000-129-133-135-112-093-086-074-068-068-067-058-060-072-063-081-079-063-048-048-047-048-048-046-054-074
DST0305*31  X220 000-051-049-035-033-046-063-056-047-045-047-044-043-040-043-048-049-048-042-037-035-033-034-035-034-043
DST0306*01  X220 000-031-027-028-032-030-030-025-024-025-022-020-017-017-021-023-019-016-014-013-029-036-032-026-017-024
DST0306*02  X220 000-013-013-014-021-031-031-043-082-091-078-060-058-062-057-049-049-047-049-044-040-041-039-037-041-045
DST0306*03  X220 000-038-032-029-027-033-030-024-020-023-023-025-026-024-026-026-027-028-021-017-017-017-023-033-032-026
DST0306*04  X220 000-033-033-030-025-026-024-019-020-021-021-023-029-030-028-029-029-027-028-026-026-022-018-021-022-025
DST0306*05  X220 000-023-025-026-027-021-015-012-012-015-015-011-016-014-017-018-019-021-021-022-020-013-010-017-017-018
DST0306*06  X220 000-012-007-010-017-016-012-010-007-008-008-008-009-011-012-011-013-015-018-016-018-011-009-011-008-012
DST0306*07  X220 000-006-006-011-019-018-011-007-011-006-002-003-008-014-018-017-019-019-016-012-005 000-016-017-010-011
DST0306*08  X220 000-006-005-007-017-028-023-014-011-013-014-013 000-012-019-021-025-030-037-035-032-034-040-050-043-022
DST0306*09  X220 000-033-025-030-036-031-033-037-032-030-029-027-035-029-026-022-019-019-016-018-015-015-020-039-045-028
DST0306*10  X220 000-028-019-019-020-019-020-022-022-028-028-021-027-033-035-032-024-022-020-015-008-008-011-012-013-021
DST0306*11  X220 000-007-008-011-016-017-013-013-016-017-014-012-015-018-024-022-022-021-015-009-015-013-011-006-004-014
DST0306*12  X220 000-002 000-002-004-005-001 002 005 006 004 000-003-007-005-003-006-005-002-001-002-003-003-003 002-002
DST0306*13  X220 000 002 003 004 002 001 001 002 003-002-004 000-001 000 004 004 005 010 012 018 013 004-003-005-002 003
DST0306*14  X220 000 001 006 008 009 001-018-028-029-032-038-030-019-008 000-008-002-010-016-019-022-028-026-020-015-014
DST0306*15  X220 000-012-013-010-007-016-029-026-020-019-016-010-007-010-009-005-001-003-006-008-008-013-014-008-007-012
DST0306*16  X220 000-005 003-001-007 001 011 011 005 004 004-011-022-032-039-047-056-059-057-054-049-056-064-068-057-027
DST0306*17  X220 000-055-042-043-043-054-058-056-071-081-076-077-075-061-060-058-059-046-038-034-032-046-052-053-043-055
DST0306*18  X220 000-040-038-034-042-049-051-070-109-132-141-123-101-097-096-093-088-086-082-077-074-077-079-070-057-079
DST0306*19  X220 000-060-054-051-050-048-049-061-060-055-049-049-047-048-045-043-041-044-042-042-039-036-032-030-030-046
